Fecha,Generación Total [MW],Exportación [MW],Importación [MW],Demanda Total [MW]
4/07/2019 23:15,5988.70572,0,0,5988.70572
4/07/2019 23:30,5916.32132,0,0,5916.32132
4/07/2019 23:45,5772.2983,0,0,5772.2983
5/07/2019 00:00,5749.93104,0,0,5749.93104
5/07/2019 00:15,5660.76923,0,0,5660.76923
5/07/2019 00:30,5556.93961,0,0,5556.93961
5/07/2019 00:45,5483.18777,0,0,5483.18777
5/07/2019 01:00,5359.69173,0,0,5359.69173
5/07/2019 01:15,5321.44606,0,0,5321.44606
5/07/2019 01:30,5260.83987,0,0,5260.83987
5/07/2019 01:45,5207.43254,0,0,5207.43254
5/07/2019 02:00,5189.51444,0,0,5189.51444
5/07/2019 02:15,5142.35197,0,0,5142.35197
5/07/2019 02:30,5148.4466,0,0,5148.4466
5/07/2019 02:45,5125.07478,0,0,5125.07478
5/07/2019 03:00,5121.80859,0,0,5121.80859
5/07/2019 03:15,5088.84076,0,0,5088.84076
5/07/2019 03:30,5080.03983,0,0,5080.03983
5/07/2019 03:45,5113.33077,0,0,5113.33077
5/07/2019 04:00,5101.0109,0,0,5101.0109
5/07/2019 04:15,5137.81496,0,0,5137.81496
5/07/2019 04:30,5138.97714,0,0,5138.97714
5/07/2019 04:45,5209.26634,0,0,5209.26634
5/07/2019 05:00,5236.99544,0,0,5236.99544
5/07/2019 05:15,5266.7315,0,0,5266.7315
5/07/2019 05:30,5349.73288,0,0,5349.73288
5/07/2019 05:45,5371.5289,0,0,5371.5289
5/07/2019 06:00,5439.16656,0,0,5439.16656
5/07/2019 06:15,5527.57787,0,0,5527.57787
5/07/2019 06:30,5632.23494,0,0,5632.23494
5/07/2019 06:45,5634.63137,0,0,5634.63137
5/07/2019 07:00,5668.07039,0,0,5668.07039
5/07/2019 07:15,5733.19756,0,0,5733.19756
5/07/2019 07:30,5770.95231,0,0,5770.95231
5/07/2019 07:45,5809.76453,0,0,5809.76453
5/07/2019 08:00,5853.16022,0,0,5853.16022
5/07/2019 08:15,5932.48236,0,0,5932.48236
5/07/2019 08:30,6017.51272,0,0,6017.51272
5/07/2019 08:45,6032.57722,0,0,6032.57722
5/07/2019 09:00,6096.3464,0,0,6096.3464
5/07/2019 09:15,6108.30267,0,0,6108.30267
5/07/2019 09:30,6103.93953,0,0,6103.93953
5/07/2019 09:45,6091.35701,0,0,6091.35701
5/07/2019 10:00,6162.46998,0,0,6162.46998
5/07/2019 10:15,6138.36949,0,0,6138.36949
5/07/2019 10:30,6190.58641,0,0,6190.58641
5/07/2019 10:45,6175.55091,0,0,6175.55091
5/07/2019 11:00,6231.81208,0,0,6231.81208
5/07/2019 11:15,6209.74506,0,0,6209.74506
5/07/2019 11:30,6203.75036,0,0,6203.75036
5/07/2019 11:45,6217.15897,0,0,6217.15897
5/07/2019 12:00,6227.42006,0,0,6227.42006
5/07/2019 12:15,6152.5455,0,0,6152.5455
5/07/2019 12:30,6128.97723,0,0,6128.97723
5/07/2019 12:45,6104.03802,0,0,6104.03802
5/07/2019 13:00,6045.2493,0,0,6045.2493
5/07/2019 13:15,6029.27291,0,0,6029.27291
5/07/2019 13:30,6013.18359,0,0,6013.18359
5/07/2019 13:45,6054.98152,0,0,6054.98152
5/07/2019 14:00,6076.26173,0,0,6076.26173
5/07/2019 14:15,6152.06464,0,0,6152.06464
5/07/2019 14:30,6168.11343,0,0,6168.11343
5/07/2019 14:45,6213.57175,0,0,6213.57175
5/07/2019 15:00,6173.94579,0,0,6173.94579
5/07/2019 15:15,6203.97442,0,0,6203.97442
5/07/2019 15:30,6217.01287,0,0,6217.01287
5/07/2019 15:45,6238.54912,0,0,6238.54912
5/07/2019 16:00,6213.86102,0,0,6213.86102
5/07/2019 16:15,6231.15518,0,0,6231.15518
5/07/2019 16:30,6200.17738,0,0,6200.17738
5/07/2019 16:45,6276.11249,0,0,6276.11249
5/07/2019 17:00,6222.62676,0,0,6222.62676
5/07/2019 17:15,6269.82067,0,0,6269.82067
5/07/2019 17:30,6308.07202,0,0,6308.07202
5/07/2019 17:45,6360.52521,0,0,6360.52521
5/07/2019 18:00,6363.00898,0,0,6363.00898
5/07/2019 18:15,6358.33471,0,0,6358.33471
5/07/2019 18:30,6434.35961,0,0,6434.35961
5/07/2019 18:45,6474.52608,0,0,6474.52608
5/07/2019 19:00,6452.36516,0,0,6452.36516
5/07/2019 19:15,6417.497,0,0,6417.497
5/07/2019 19:30,6422.71572,0,0,6422.71572
5/07/2019 19:45,6362.51574,0,0,6362.51574
5/07/2019 20:00,6349.38703,0,0,6349.38703
5/07/2019 20:15,6368.91122,0,0,6368.91122
5/07/2019 20:30,6401.86582,0,0,6401.86582
5/07/2019 20:45,6419.57293,0,0,6419.57293
5/07/2019 21:00,6415.03137,0,0,6415.03137
5/07/2019 21:15,6419.26407,0,0,6419.26407
5/07/2019 21:30,6360.98074,0,0,6360.98074
5/07/2019 21:45,6368.46882,0,0,6368.46882
5/07/2019 22:00,6318.9883,0,0,6318.9883
5/07/2019 22:15,6280.60393,0,0,6280.60393
5/07/2019 22:30,6208.79582,0,0,6208.79582
5/07/2019 22:45,6117.30445,0,0,6117.30445
5/07/2019 23:00,6038.07416,0,0,6038.07416
5/07/2019 23:15,6008.17672,0,0,6008.17672
5/07/2019 23:30,5911.32536,0,0,5911.32536
5/07/2019 23:45,5856.41923,0,0,5856.41923
6/07/2019 00:00,5821.32495,0,0,5821.32495
6/07/2019 00:15,5695.57617,0,0,5695.57617
6/07/2019 00:30,5611.20973,0,0,5611.20973
6/07/2019 00:45,5606.00117,0,0,5606.00117
6/07/2019 01:00,5538.52473,0,0,5538.52473
6/07/2019 01:15,5501.10379,0,0,5501.10379
6/07/2019 01:30,5445.83757,0,0,5445.83757
6/07/2019 01:45,5423.60921,0,0,5423.60921
6/07/2019 02:00,5323.72053,0,0,5323.72053
6/07/2019 02:15,5291.99748,0,0,5291.99748
6/07/2019 02:30,5256.59057,0,0,5256.59057
6/07/2019 02:45,5235.79659,0,0,5235.79659
6/07/2019 03:00,5212.58667,0,0,5212.58667
6/07/2019 03:15,5169.52663,0,0,5169.52663
6/07/2019 03:30,5143.82344,0,0,5143.82344
6/07/2019 03:45,5124.937,0,0,5124.937
6/07/2019 04:00,5127.08191,0,0,5127.08191
6/07/2019 04:15,5147.34197,0,0,5147.34197
6/07/2019 04:30,5165.27569,0,0,5165.27569
6/07/2019 04:45,5169.99146,0,0,5169.99146
6/07/2019 05:00,5212.74332,0,0,5212.74332
6/07/2019 05:15,5250.90508,0,0,5250.90508
6/07/2019 05:30,5272.98878,0,0,5272.98878
6/07/2019 05:45,5323.75292,0,0,5323.75292
6/07/2019 06:00,5352.8943,0,0,5352.8943
6/07/2019 06:15,5361.69497,0,0,5361.69497
6/07/2019 06:30,5377.31483,0,0,5377.31483
6/07/2019 06:45,5318.77508,0,0,5318.77508
6/07/2019 07:00,5309.1533,0,0,5309.1533
6/07/2019 07:15,5372.28617,0,0,5372.28617
6/07/2019 07:30,5496.37742,0,0,5496.37742
6/07/2019 07:45,5515.68292,0,0,5515.68292
6/07/2019 08:00,5642.98425,0,0,5642.98425
6/07/2019 08:15,5740.7312,0,0,5740.7312
6/07/2019 08:30,5790.54017,0,0,5790.54017
6/07/2019 08:45,5906.41217,0,0,5906.41217
6/07/2019 09:00,5949.73911,0,0,5949.73911
6/07/2019 09:15,6030.68674,0,0,6030.68674
6/07/2019 09:30,6105.79234,0,0,6105.79234
6/07/2019 09:45,6106.08144,0,0,6106.08144
6/07/2019 10:00,6166.60406,0,0,6166.60406
6/07/2019 10:15,6197.07238,0,0,6197.07238
6/07/2019 10:30,6189.57718,0,0,6189.57718
6/07/2019 10:45,6163.91742,0,0,6163.91742
6/07/2019 11:00,6166.26539,0,0,6166.26539
6/07/2019 11:15,6192.02427,0,0,6192.02427
6/07/2019 11:30,6182.85761,0,0,6182.85761
6/07/2019 11:45,6209.42095,0,0,6209.42095
6/07/2019 12:00,6194.37515,0,0,6194.37515
6/07/2019 12:15,6211.89295,0,0,6211.89295
6/07/2019 12:30,6162.90694,0,0,6162.90694
6/07/2019 12:45,6155.59855,0,0,6155.59855
6/07/2019 13:00,6135.38228,0,0,6135.38228
6/07/2019 13:15,6073.0722,0,0,6073.0722
6/07/2019 13:30,6045.81545,0,0,6045.81545
6/07/2019 13:45,5995.71801,0,0,5995.71801
6/07/2019 14:00,5979.54225,0,0,5979.54225
6/07/2019 14:15,6007.16656,0,0,6007.16656
6/07/2019 14:30,6044.51339,0,0,6044.51339
6/07/2019 14:45,6079.77026,0,0,6079.77026
6/07/2019 15:00,6035.69267,0,0,6035.69267
6/07/2019 15:15,6067.52727,0,0,6067.52727
6/07/2019 15:30,6023.27181,0,0,6023.27181
6/07/2019 15:45,6020.66133,0,0,6020.66133
6/07/2019 16:00,6009.36318,0,0,6009.36318
6/07/2019 16:15,5989.15531,0,0,5989.15531
6/07/2019 16:30,6017.33158,0,0,6017.33158
6/07/2019 16:45,6012.7922,0,0,6012.7922
6/07/2019 17:00,6041.45422,0,0,6041.45422
6/07/2019 17:15,5988.03244,0,0,5988.03244
6/07/2019 17:30,6054.313,0,0,6054.313
6/07/2019 17:45,6091.83824,0,0,6091.83824
6/07/2019 18:00,6126.07739,0,0,6126.07739
6/07/2019 18:15,6177.94603,0,0,6177.94603
6/07/2019 18:30,6326.91174,0,0,6326.91174
6/07/2019 18:45,6361.81578,0,0,6361.81578
6/07/2019 19:00,6411.29402,0,0,6411.29402
6/07/2019 19:15,6300.5286,0,0,6300.5286
6/07/2019 19:30,6316.58929,0,0,6316.58929
6/07/2019 19:45,6331.78328,0,0,6331.78328
6/07/2019 20:00,6344.95378,0,0,6344.95378
6/07/2019 20:15,6393.39877,0,0,6393.39877
6/07/2019 20:30,6378.3376,0,0,6378.3376
6/07/2019 20:45,6356.16636,0,0,6356.16636
6/07/2019 21:00,6317.9272,0,0,6317.9272
6/07/2019 21:15,6367.343,0,0,6367.343
6/07/2019 21:30,6313.57339,0,0,6313.57339
6/07/2019 21:45,6300.0959,0,0,6300.0959
6/07/2019 22:00,6248.49598,0,0,6248.49598
6/07/2019 22:15,6181.98243,0,0,6181.98243
6/07/2019 22:30,6122.46179,0,0,6122.46179
6/07/2019 22:45,6069.93854,0,0,6069.93854
6/07/2019 23:00,6011.95617,0,0,6011.95617
6/07/2019 23:15,5908.37165,0,0,5908.37165
6/07/2019 23:30,5899.98424,0,0,5899.98424
6/07/2019 23:45,5806.2708,0,0,5806.2708
7/07/2019 00:00,5730.7141,0,0,5730.7141
7/07/2019 00:15,5623.84437,0,0,5623.84437
7/07/2019 00:30,5573.46887,0,0,5573.46887
7/07/2019 00:45,5510.70441,0,0,5510.70441
7/07/2019 01:00,5445.56677,0,0,5445.56677
7/07/2019 01:15,5395.36656,0,0,5395.36656
7/07/2019 01:30,5343.11825,0,0,5343.11825
7/07/2019 01:45,5324.77605,0,0,5324.77605
7/07/2019 02:00,5254.61482,0,0,5254.61482
7/07/2019 02:15,5223.2848,0,0,5223.2848
7/07/2019 02:30,5205.8897,0,0,5205.8897
7/07/2019 02:45,5193.7734,0,0,5193.7734
7/07/2019 03:00,5190.2241,0,0,5190.2241
7/07/2019 03:15,5155.51533,0,0,5155.51533
7/07/2019 03:30,5132.42903,0,0,5132.42903
7/07/2019 03:45,5107.48114,0,0,5107.48114
7/07/2019 04:00,5115.93953,0,0,5115.93953
7/07/2019 04:15,5146.04847,0,0,5146.04847
7/07/2019 04:30,5103.98843,0,0,5103.98843
7/07/2019 04:45,4908.8686,0,0,4908.8686
7/07/2019 05:00,4901.2747,0,0,4901.2747
7/07/2019 05:15,4997.50367,0,0,4997.50367
7/07/2019 05:30,5076.56468,0,0,5076.56468
7/07/2019 05:45,5073.14937,0,0,5073.14937
7/07/2019 06:00,5100.02742,0,0,5100.02742
7/07/2019 06:15,5071.65532,0,0,5071.65532
7/07/2019 06:30,5109.05257,0,0,5109.05257
7/07/2019 06:45,5030.51309,0,0,5030.51309
7/07/2019 07:00,4986.02827,0,0,4986.02827
7/07/2019 07:15,4933.12141,0,0,4933.12141
7/07/2019 07:30,4922.2894,0,0,4922.2894
7/07/2019 07:45,4991.32796,0,0,4991.32796
7/07/2019 08:00,5011.58403,0,0,5011.58403
7/07/2019 08:15,5080.2256,0,0,5080.2256
7/07/2019 08:30,5148.21689,0,0,5148.21689
7/07/2019 08:45,5193.79519,0,0,5193.79519
7/07/2019 09:00,5257.99137,0,0,5257.99137
7/07/2019 09:15,5289.58205,0,0,5289.58205
7/07/2019 09:30,5335.653,0,0,5335.653
7/07/2019 09:45,5370.00367,0,0,5370.00367
7/07/2019 10:00,5375.50979,0,0,5375.50979
7/07/2019 10:15,5392.39712,0,0,5392.39712
7/07/2019 10:30,5445.26802,0,0,5445.26802
7/07/2019 10:45,5408.86864,0,0,5408.86864
7/07/2019 11:00,5427.46483,0,0,5427.46483
7/07/2019 11:15,5471.37573,0,0,5471.37573
7/07/2019 11:30,5504.67891,0,0,5504.67891
7/07/2019 11:45,5512.43442,0,0,5512.43442
7/07/2019 12:00,5525.18115,0,0,5525.18115
7/07/2019 12:15,5537.78416,0,0,5537.78416
7/07/2019 12:30,5539.96989,0,0,5539.96989
7/07/2019 12:45,5583.07408,0,0,5583.07408
7/07/2019 13:00,5581.17183,0,0,5581.17183
7/07/2019 13:15,5574.96243,0,0,5574.96243
7/07/2019 13:30,5523.74346,0,0,5523.74346
7/07/2019 13:45,5491.21054,0,0,5491.21054
7/07/2019 14:00,5511.32765,0,0,5511.32765
7/07/2019 14:15,5486.70325,0,0,5486.70325
7/07/2019 14:30,5496.8215,0,0,5496.8215
7/07/2019 14:45,5488.91013,0,0,5488.91013
7/07/2019 15:00,5427.20186,0,0,5427.20186
7/07/2019 15:15,5310.68957,0,0,5310.68957
7/07/2019 15:30,5250.15055,0,0,5250.15055
7/07/2019 15:45,5215.98587,0,0,5215.98587
7/07/2019 16:00,5253.15659,0,0,5253.15659
7/07/2019 16:15,5262.44657,0,0,5262.44657
7/07/2019 16:30,5213.54095,0,0,5213.54095
7/07/2019 16:45,5214.80746,0,0,5214.80746
7/07/2019 17:00,5209.73642,0,0,5209.73642
7/07/2019 17:15,5316.85528,0,0,5316.85528
7/07/2019 17:30,5400.03269,0,0,5400.03269
7/07/2019 17:45,5527.3655,0,0,5527.3655
7/07/2019 18:00,5709.80868,0,0,5709.80868
7/07/2019 18:15,5974.03559,0,0,5974.03559
7/07/2019 18:30,6112.59379,0,0,6112.59379
7/07/2019 18:45,6188.48728,0,0,6188.48728
7/07/2019 19:00,6223.93217,0,0,6223.93217
7/07/2019 19:15,6257.89212,0,0,6257.89212
7/07/2019 19:30,6298.72311,0,0,6298.72311
7/07/2019 19:45,6275.52803,0,0,6275.52803
7/07/2019 20:00,6283.6649,0,0,6283.6649
7/07/2019 20:15,6250.89223,0,0,6250.89223
7/07/2019 20:30,6209.86173,0,0,6209.86173
7/07/2019 20:45,6197.5903,0,0,6197.5903
7/07/2019 21:00,6140.26743,0,0,6140.26743
7/07/2019 21:15,6106.53176,0,0,6106.53176
7/07/2019 21:30,6067.56338,0,0,6067.56338
7/07/2019 21:45,6012.9112,0,0,6012.9112
7/07/2019 22:00,5952.54267,0,0,5952.54267
7/07/2019 22:15,5833.82141,0,0,5833.82141
7/07/2019 22:30,5804.89432,0,0,5804.89432
7/07/2019 22:45,5724.98076,0,0,5724.98076
7/07/2019 23:00,5638.56605,0,0,5638.56605
7/07/2019 23:15,5538.28524,0,0,5538.28524
7/07/2019 23:30,5492.13429,0,0,5492.13429
7/07/2019 23:45,5379.29747,0,0,5379.29747
8/07/2019 00:00,5307.01888,0,0,5307.01888
8/07/2019 00:15,5220.81333,0,0,5220.81333
8/07/2019 00:30,5194.99148,0,0,5194.99148
8/07/2019 00:45,5115.07457,0,0,5115.07457
8/07/2019 01:00,5063.97029,0,0,5063.97029
8/07/2019 01:15,5046.65859,0,0,5046.65859
8/07/2019 01:30,4982.92561,0,0,4982.92561
8/07/2019 01:45,4973.98708,0,0,4973.98708
8/07/2019 02:00,4954.52287,0,0,4954.52287
8/07/2019 02:15,4920.05044,0,0,4920.05044
8/07/2019 02:30,4886.94877,0,0,4886.94877
8/07/2019 02:45,4868.69882,0,0,4868.69882
8/07/2019 03:00,4880.11325,0,0,4880.11325
8/07/2019 03:15,4826.1856,0,0,4826.1856
8/07/2019 03:30,4838.62689,0,0,4838.62689
8/07/2019 03:45,4816.45836,0,0,4816.45836
8/07/2019 04:00,4867.4203,0,0,4867.4203
8/07/2019 04:15,4871.13975,0,0,4871.13975
8/07/2019 04:30,4877.52529,0,0,4877.52529
8/07/2019 04:45,4930.78332,0,0,4930.78332
8/07/2019 05:00,4927.69577,0,0,4927.69577
8/07/2019 05:15,4982.9072,0,0,4982.9072
8/07/2019 05:30,5044.46039,0,0,5044.46039
8/07/2019 05:45,5123.61588,0,0,5123.61588
8/07/2019 06:00,5167.58282,0,0,5167.58282
8/07/2019 06:15,5264.68912,0,0,5264.68912
8/07/2019 06:30,5353.26372,0,0,5353.26372
8/07/2019 06:45,5328.94398,0,0,5328.94398
8/07/2019 07:00,5412.98661,0,0,5412.98661
8/07/2019 07:15,5467.67536,0,0,5467.67536
8/07/2019 07:30,5544.34521,0,0,5544.34521
8/07/2019 07:45,5603.17295,0,0,5603.17295
8/07/2019 08:00,5641.77585,0,0,5641.77585
8/07/2019 08:15,5760.77791,0,0,5760.77791
8/07/2019 08:30,5857.63972,0,0,5857.63972
8/07/2019 08:45,5961.17329,0,0,5961.17329
8/07/2019 09:00,6013.20732,0,0,6013.20732
8/07/2019 09:15,6109.70158,0,0,6109.70158
8/07/2019 09:30,6145.0698,0,0,6145.0698
8/07/2019 09:45,6200.21186,0,0,6200.21186
8/07/2019 10:00,6250.23909,0,0,6250.23909
8/07/2019 10:15,6245.46985,0,0,6245.46985
8/07/2019 10:30,6288.23482,0,0,6288.23482
8/07/2019 10:45,6283.93954,0,0,6283.93954
8/07/2019 11:00,6326.52081,0,0,6326.52081
8/07/2019 11:15,6291.74863,0,0,6291.74863
8/07/2019 11:30,6305.35455,0,0,6305.35455
8/07/2019 11:45,6291.68099,0,0,6291.68099
8/07/2019 12:00,6293.21341,0,0,6293.21341
8/07/2019 12:15,6234.2277,0,0,6234.2277
8/07/2019 12:30,6251.85944,0,0,6251.85944
8/07/2019 12:45,6176.10794,0,0,6176.10794
8/07/2019 13:00,6146.08422,0,0,6146.08422
8/07/2019 13:15,6111.94347,0,0,6111.94347
8/07/2019 13:30,6087.9928,0,0,6087.9928
8/07/2019 13:45,6132.12091,0,0,6132.12091
8/07/2019 14:00,6141.10913,0,0,6141.10913
8/07/2019 14:15,6211.22079,0,0,6211.22079
8/07/2019 14:30,6269.77734,0,0,6269.77734
8/07/2019 14:45,6283.66699,0,0,6283.66699
8/07/2019 15:00,6291.96231,0,0,6291.96231
8/07/2019 15:15,6239.31512,0,0,6239.31512
8/07/2019 15:30,6280.28641,0,0,6280.28641
8/07/2019 15:45,6227.52636,0,0,6227.52636
8/07/2019 16:00,6229.07434,0,0,6229.07434
8/07/2019 16:15,6226.53421,0,0,6226.53421
8/07/2019 16:30,6235.16938,0,0,6235.16938
8/07/2019 16:45,6263.16158,0,0,6263.16158
8/07/2019 17:00,6263.53367,0,0,6263.53367
8/07/2019 17:15,6236.38417,0,0,6236.38417
8/07/2019 17:30,6271.54544,0,0,6271.54544
8/07/2019 17:45,6274.94698,0,0,6274.94698
8/07/2019 18:00,6310.94489,0,0,6310.94489
8/07/2019 18:15,6335.0742,0,0,6335.0742
8/07/2019 18:30,6409.56242,0,0,6409.56242
8/07/2019 18:45,6452.73254,0,0,6452.73254
8/07/2019 19:00,6483.88435,0,0,6483.88435
8/07/2019 19:15,6486.92922,0,0,6486.92922
8/07/2019 19:30,6479.83053,0,0,6479.83053
8/07/2019 19:45,6482.95638,0,0,6482.95638
8/07/2019 20:00,6468.40113,0,0,6468.40113
8/07/2019 20:15,6476.09317,0,0,6476.09317
8/07/2019 20:30,6472.1585,0,0,6472.1585
8/07/2019 20:45,6462.52308,0,0,6462.52308
8/07/2019 21:00,6428.55426,0,0,6428.55426
8/07/2019 21:15,6401.6898,0,0,6401.6898
8/07/2019 21:30,6378.3829,0,0,6378.3829
8/07/2019 21:45,6364.87838,0,0,6364.87838
8/07/2019 22:00,6331.1466,0,0,6331.1466
8/07/2019 22:15,6245.50597,0,0,6245.50597
8/07/2019 22:30,6151.86398,0,0,6151.86398
8/07/2019 22:45,6062.42626,0,0,6062.42626
8/07/2019 23:00,5973.79562,0,0,5973.79562
8/07/2019 23:15,5855.15458,0,0,5855.15458
8/07/2019 23:30,5813.22365,0,0,5813.22365
8/07/2019 23:45,5748.8209,0,0,5748.8209
9/07/2019 00:00,5675.23786,0,0,5675.23786
9/07/2019 00:15,5597.79596,0,0,5597.79596
9/07/2019 00:30,5518.86434,0,0,5518.86434
9/07/2019 00:45,5483.76516,0,0,5483.76516
9/07/2019 01:00,5428.34661,0,0,5428.34661
9/07/2019 01:15,5374.00329,0,0,5374.00329
9/07/2019 01:30,5325.95668,0,0,5325.95668
9/07/2019 01:45,5275.23425,0,0,5275.23425
9/07/2019 02:00,5212.22273,0,0,5212.22273
9/07/2019 02:15,5159.04111,0,0,5159.04111
9/07/2019 02:30,5160.29683,0,0,5160.29683
9/07/2019 02:45,5204.70987,0,0,5204.70987
9/07/2019 03:00,5207.62954,0,0,5207.62954
9/07/2019 03:15,5213.69641,0,0,5213.69641
9/07/2019 03:30,5178.03848,0,0,5178.03848
9/07/2019 03:45,5181.69139,0,0,5181.69139
9/07/2019 04:00,5148.39868,0,0,5148.39868
9/07/2019 04:15,5185.88806,0,0,5185.88806
9/07/2019 04:30,5192.45124,0,0,5192.45124
9/07/2019 04:45,5215.30686,0,0,5215.30686
9/07/2019 05:00,5249.95528,0,0,5249.95528
9/07/2019 05:15,5300.67789,0,0,5300.67789
9/07/2019 05:30,5363.84787,0,0,5363.84787
9/07/2019 05:45,5394.44629,0,0,5394.44629
9/07/2019 06:00,5471.56122,0,0,5471.56122
9/07/2019 06:15,5555.22072,0,0,5555.22072
9/07/2019 06:30,5705.41439,0,0,5705.41439
9/07/2019 06:45,5726.49258,0,0,5726.49258
9/07/2019 07:00,5774.64784,0,0,5774.64784
9/07/2019 07:15,5795.27967,0,0,5795.27967
9/07/2019 07:30,5779.78934,0,0,5779.78934
9/07/2019 07:45,5790.43903,0,0,5790.43903
9/07/2019 08:00,5796.40687,0,0,5796.40687
9/07/2019 08:15,5842.90007,0,0,5842.90007
9/07/2019 08:30,5924.23747,0,0,5924.23747
9/07/2019 08:45,5969.33762,0,0,5969.33762
9/07/2019 09:00,6025.18563,0,0,6025.18563
9/07/2019 09:15,6067.38276,0,0,6067.38276
9/07/2019 09:30,6094.48824,0,0,6094.48824
9/07/2019 09:45,6135.46439,0,0,6135.46439
9/07/2019 10:00,6136.45456,0,0,6136.45456
9/07/2019 10:15,6188.33679,0,0,6188.33679
9/07/2019 10:30,6170.83781,0,0,6170.83781
9/07/2019 10:45,6236.41023,0,0,6236.41023
9/07/2019 11:00,6228.14547,0,0,6228.14547
9/07/2019 11:15,6215.9325,0,0,6215.9325
9/07/2019 11:30,6241.1818,0,0,6241.1818
9/07/2019 11:45,6261.73796,0,0,6261.73796
9/07/2019 12:00,6253.35499,0,0,6253.35499
9/07/2019 12:15,6168.34336,0,0,6168.34336
9/07/2019 12:30,6165.10664,0,0,6165.10664
9/07/2019 12:45,6090.82912,0,0,6090.82912
9/07/2019 13:00,6074.811,0,0,6074.811
9/07/2019 13:15,5998.87765,0,0,5998.87765
9/07/2019 13:30,6035.82035,0,0,6035.82035
9/07/2019 13:45,6054.4949,0,0,6054.4949
9/07/2019 14:00,6101.24676,0,0,6101.24676
9/07/2019 14:15,6134.17452,0,0,6134.17452
9/07/2019 14:30,6213.03061,0,0,6213.03061
9/07/2019 14:45,6236.13613,0,0,6236.13613
9/07/2019 15:00,6234.84962,0,0,6234.84962
9/07/2019 15:15,6266.99159,0,0,6266.99159
9/07/2019 15:30,6255.20917,0,0,6255.20917
9/07/2019 15:45,6205.5273,0,0,6205.5273
9/07/2019 16:00,6262.03477,0,0,6262.03477
9/07/2019 16:15,6305.43658,0,0,6305.43658
9/07/2019 16:30,6302.91247,0,0,6302.91247
9/07/2019 16:45,6325.42112,0,0,6325.42112
9/07/2019 17:00,6350.23868,0,0,6350.23868
9/07/2019 17:15,6339.49743,0,0,6339.49743
9/07/2019 17:30,6326.83543,0,0,6326.83543
9/07/2019 17:45,6405.51086,0,0,6405.51086
9/07/2019 18:00,6370.13766,0,0,6370.13766
9/07/2019 18:15,6421.79644,0,0,6421.79644
9/07/2019 18:30,6533.53391,0,0,6533.53391
9/07/2019 18:45,6620.37511,0,0,6620.37511
9/07/2019 19:00,6634.01683,0,0,6634.01683
9/07/2019 19:15,6646.45291,0,0,6646.45291
9/07/2019 19:30,6650.1862,0,0,6650.1862
9/07/2019 19:45,6636.78954,0,0,6636.78954
9/07/2019 20:00,6632.48668,0,0,6632.48668
9/07/2019 20:15,6615.28598,0,0,6615.28598
9/07/2019 20:30,6610.86406,0,0,6610.86406
9/07/2019 20:45,6617.86791,0,0,6617.86791
9/07/2019 21:00,6607.13126,0,0,6607.13126
9/07/2019 21:15,6570.28581,0,0,6570.28581
9/07/2019 21:30,6530.30762,0,0,6530.30762
9/07/2019 21:45,6571.40141,0,0,6571.40141
9/07/2019 22:00,6485.12035,0,0,6485.12035
9/07/2019 22:15,6424.01906,0,0,6424.01906
9/07/2019 22:30,6376.90606,0,0,6376.90606
9/07/2019 22:45,6254.62878,0,0,6254.62878
9/07/2019 23:00,6087.85444,0,0,6087.85444
9/07/2019 23:15,5979.66587,0,0,5979.66587
9/07/2019 23:30,5915.22942,0,0,5915.22942
9/07/2019 23:45,5886.96021,0,0,5886.96021
10/07/2019 00:00,5807.17012,0,0,5807.17012
10/07/2019 00:15,5690.11387,0,0,5690.11387
10/07/2019 00:30,5680.88739,0,0,5680.88739
10/07/2019 00:45,5614.84603,0,0,5614.84603
10/07/2019 01:00,5542.32058,0,0,5542.32058
10/07/2019 01:15,5488.43593,0,0,5488.43593
10/07/2019 01:30,5444.40953,0,0,5444.40953
10/07/2019 01:45,5425.33463,0,0,5425.33463
10/07/2019 02:00,5338.59588,0,0,5338.59588
10/07/2019 02:15,5330.65375,0,0,5330.65375
10/07/2019 02:30,5235.14233,0,0,5235.14233
10/07/2019 02:45,5277.30124,0,0,5277.30124
10/07/2019 03:00,5274.86776,0,0,5274.86776
10/07/2019 03:15,5274.93783,0,0,5274.93783
10/07/2019 03:30,5226.81434,0,0,5226.81434
10/07/2019 03:45,5241.76631,0,0,5241.76631
10/07/2019 04:00,5225.98726,0,0,5225.98726
10/07/2019 04:15,5267.72622,0,0,5267.72622
10/07/2019 04:30,5274.64245,0,0,5274.64245
10/07/2019 04:45,5319.85304,0,0,5319.85304
10/07/2019 05:00,5343.57932,0,0,5343.57932
10/07/2019 05:15,5401.88159,0,0,5401.88159
10/07/2019 05:30,5459.66801,0,0,5459.66801
10/07/2019 05:45,5528.0173,0,0,5528.0173
10/07/2019 06:00,5606.42685,0,0,5606.42685
10/07/2019 06:15,5655.79087,0,0,5655.79087
10/07/2019 06:30,5766.52392,0,0,5766.52392
10/07/2019 06:45,5839.46408,0,0,5839.46408
10/07/2019 07:00,5871.06623,0,0,5871.06623
10/07/2019 07:15,5899.75754,0,0,5899.75754
10/07/2019 07:30,5925.89119,0,0,5925.89119
10/07/2019 07:45,5948.5515,0,0,5948.5515
10/07/2019 08:00,5940.45134,0,0,5940.45134
10/07/2019 08:15,6017.6419,0,0,6017.6419
